ELK4	TSPAN6	0.0495049504950495
ELK4	MIPEP	0.0198019801980198
ELK4	JADE2	0.0099009900990099
ELK4	PDE4A	0.277227722772277
ELK4	PPP2R5A	0.0396039603960396
ELK4	IL6R	0.564356435643564
ELK4	MAPKAPK2	0.247524752475248
ELK4	SRBD1	0.0099009900990099
ELK4	PFN2	0.0594059405940594
ELK4	SHROOM1	0.0198019801980198
ELK4	STXBP5	0.0297029702970297
ELK4	TUBA1A	0.306930693069307
ELK4	COL4A3	0.0198019801980198
ELK4	C12orf76	0.0297029702970297
ELK4	MFSD4A	0.0099009900990099
ELK4	CTXN1	0.0396039603960396
ELK4	YOD1	0.0099009900990099
ELK4	LYPD6	0.0198019801980198
ELK4	SAMD13	0.0594059405940594
ELK4	MROH8	0.0297029702970297
ELK4	UBAC2.AS1	0.0396039603960396
ELK4	LINC.PINT	0.0198019801980198
ELK4	TMEM205	0.0198019801980198
ELK4	ARRDC2	0.0198019801980198
ELK4	ZC3HAV1	0.415841584158416
ELK4	RAB34	0.0594059405940594
ELK4	AKAP3	0.0594059405940594
ELK4	NT5DC3	0.108910891089109
ELK4	POU5F1P4	0.0099009900990099
ELK4	MYLK.AS1	0.0693069306930693
ELK4	KCNC4	0.0396039603960396
ELK4	CD160	0.0099009900990099
ELK4	OGFRL1	0.0396039603960396
ELK4	URB1.AS1	0.0297029702970297
ELK4	FBXW9	0.0891089108910891
ELK4	EFR3A	0.0198019801980198
ELK4	RC3H1	0.0693069306930693
ELK4	ABL2	0.0396039603960396
ELK4	DEGS1	0.0792079207920792
ELK4	NUBPL	0.0099009900990099
ELK4	NEK7	0.0792079207920792
ELK4	ACSL1	0.108910891089109
ELK4	UHMK1	0.0396039603960396
WNT11	TSPAN6	0.0099009900990099
WNT11	FSTL4	0.891089108910891
WNT11	ABHD3	0.0099009900990099
WNT11	LRRTM1	0.326732673267327
WNT11	CTHRC1	0.0198019801980198
WNT11	C10orf82	0.0198019801980198
WNT11	VWCE	0.0792079207920792
WNT11	NSG1	0.247524752475248
WNT11	LINGO1	0.207920792079208
WNT11	GXYLT2	0.0396039603960396
WNT11	TMEM45A	0.0792079207920792
WNT11	FAM43B	0.158415841584158
WNT11	SCN5A	0.0099009900990099
WNT11	GAS2L1	0.0198019801980198
WNT11	IFNLR1	0.0396039603960396
WNT11	EMID1	0.603960396039604
WNT11	CACNA1I	0.0495049504950495
WNT11	LAPTM4B	0.0099009900990099
WNT11	STK38L	0.0099009900990099
WNT11	LINC00323	0.0099009900990099
WNT11	MEST	0.0198019801980198
WNT11	PALD1	0.118811881188119
WNT11	LINC00327	0.0693069306930693
WNT11	FLG.AS1	0.0297029702970297
WNT11	SNHG18	0.0495049504950495
WNT11	PTK7	0.0099009900990099
WNT11	THBS4	0.0099009900990099
WNT11	RBP1	0.0396039603960396
WNT11	WLS	0.0792079207920792
WNT11	MFAP2	0.0099009900990099
WNT11	RMST	0.0297029702970297
WNT11	TTLL2	0.138613861386139
WNT11	TNFRSF19	0.0198019801980198
WNT11	LINC01101	0.0792079207920792
WNT11	LGR6	0.316831683168317
WNT11	GDF11	0.0198019801980198
WNT11	KIAA0513	0.0495049504950495
WNT11	TUBB2B	0.0495049504950495
WNT11	ST8SIA2	0.0396039603960396
WNT11	NKD2	0.099009900990099
WNT11	LRRC4C	0.0198019801980198
WNT11	ASTN1	0.0792079207920792
WNT11	ZDHHC7	0.0495049504950495
WNT11	PXYLP1	0.0693069306930693
WNT11	WHAMM	0.0099009900990099
ATXN7	TSPAN6	0.0099009900990099
ATXN7	HOMER3	0.0495049504950495
ATXN7	MYO9A	0.0594059405940594
ATXN7	SYNJ1	0.0099009900990099
ATXN7	MORC3	0.0198019801980198
ATXN7	FKBP7	0.0495049504950495
ATXN7	SLMAP	0.0099009900990099
ATXN7	GPX8	0.0198019801980198
ATXN7	DMXL1	0.0297029702970297
ATXN7	ADCY6	0.0099009900990099
ATXN7	GK5	0.712871287128713
ATXN7	DCTN2	0.0297029702970297
ATXN7	PP2D1	0.0099009900990099
ATXN7	NUTM2G	0.0099009900990099
ATXN7	COPS8	0.564356435643564
ATXN7	DMXL2	0.0099009900990099
ATXN7	CFLAR.AS1	0.0099009900990099
ATXN7	CASP16P	0.336633663366337
ATXN7	TBCB	0.0198019801980198
ATXN7	BLMH	0.168316831683168
ATXN7	PSMD6.AS2	0.881188118811881
ATXN7	RDH10.AS1	0.138613861386139
ATXN7	RBP1	0.0099009900990099
ATXN7	DNAH1	0.0198019801980198
ATXN7	CD160	0.0198019801980198
ATXN7	DTX2P1.UPK3BP1.PMS2P11	0.0099009900990099
ATXN7	MKNK1.AS1	0.0099009900990099
ATXN7	FLNB	0.207920792079208
ATXN7	SPDYE1	0.0099009900990099
ATXN7	FAM217A	0.0594059405940594
ATXN7	ITPR1	0.0099009900990099
