ATXN7	TSPAN6	0.0495049504950495
ATXN7	AASS	0.0099009900990099
ATXN7	ABCA7	0.0099009900990099
ATXN7	U2AF1	0.0099009900990099
ATXN7	NBEAL2	0.485148514851485
ATXN7	LRCH4	0.0099009900990099
ATXN7	ANKRD24	0.0297029702970297
ATXN7	FYCO1	0.0099009900990099
ATXN7	EPHX4	0.0396039603960396
ATXN7	CARNS1	0.0891089108910891
ATXN7	RNF213	0.0099009900990099
ATXN7	KIAA1551	0.514851485148515
ATXN7	OTOS	0.178217821782178
ATXN7	CELF2.AS1	0.0099009900990099
ATXN7	PP2D1	0.0099009900990099
ATXN7	GP1BA	0.0099009900990099
ATXN7	SPATC1	0.0297029702970297
ATXN7	CC2D2B	0.0297029702970297
ATXN7	TMEM63A	0.0099009900990099
ATXN7	ITSN2	0.207920792079208
ATXN7	MIR421	0.0198019801980198
ATXN7	TNRC6C.AS1	0.168316831683168
ATXN7	ANKRD28	0.0297029702970297
ATXN7	ANKRD12	0.0693069306930693
ATXN7	NDFIP2	0.0099009900990099
ATXN7	SNORD12C	0.0099009900990099
ATXN7	TSN	0.0396039603960396
ATXN7	ARL2	0.0099009900990099
ATXN7	AC110619.1	0.0495049504950495
ATXN7	LINC01117	0.0099009900990099
ATXN7	RFX3.AS1	0.0099009900990099
ATXN7	CYTH1	0.0297029702970297
ATXN7	SLC16A6	0.0198019801980198
ATXN7	ANAPC15	0.0198019801980198
ATXN7	APOA1.AS	0.0792079207920792
ATXN7	LINC00854	0.0198019801980198
ATXN7	STPG4	0.227722772277228
ATXN7	PSMD6.AS2	0.237623762376238
ATXN7	PRICKLE2.AS1	0.663366336633663
ATXN7	TMEM110.MUSTN1	0.0198019801980198
ATXN7	LNPEP	0.0198019801980198
ATXN7	PLPPR5	0.0594059405940594
ATXN7	IDUA	0.0396039603960396
ATXN7	RASL11B	0.415841584158416
ATXN7	EPB41L4A	0.0099009900990099
ATXN7	ZSWIM6	0.0099009900990099
ATXN7	PIK3C2B	0.0099009900990099
ATXN7	KDELC1	0.0198019801980198
ATXN7	ZDHHC4	0.0396039603960396
ATXN7	TMC6	0.0396039603960396
ATXN7	CASQ1	0.0099009900990099
ATXN7	CNIH3	0.0495049504950495
ATXN7	GPR17	0.0198019801980198
ATXN7	NICN1	0.0099009900990099
TRIAP1	TSPAN6	0.0099009900990099
TRIAP1	HPF1	0.0099009900990099
TRIAP1	C12orf43	0.099009900990099
TRIAP1	MRPL55	0.0099009900990099
TRIAP1	TMED2	0.247524752475248
TRIAP1	DOCK9	0.0099009900990099
TRIAP1	C20orf194	0.0099009900990099
TRIAP1	C4orf36	0.0099009900990099
TRIAP1	ANAPC10	0.267326732673267
TRIAP1	LSM6	0.0693069306930693
TRIAP1	POP5	0.782178217821782
TRIAP1	SDHAF2	0.0198019801980198
TRIAP1	POLR2G	0.0693069306930693
TRIAP1	MRPL1	0.0297029702970297
TRIAP1	RNF34	0.0198019801980198
TRIAP1	RPS21	0.0099009900990099
TRIAP1	TP53RK	0.0495049504950495
TRIAP1	HPSE2	0.0099009900990099
TRIAP1	BANF1	0.0891089108910891
TRIAP1	PSTK	0.108910891089109
TRIAP1	MRPL14	0.0396039603960396
TRIAP1	KBTBD3	0.0495049504950495
TRIAP1	C12orf60	0.0099009900990099
TRIAP1	DIABLO	0.366336633663366
TRIAP1	TMEM179B	0.0099009900990099
TRIAP1	C2orf76	0.0396039603960396
TRIAP1	TMEM216	0.0396039603960396
TRIAP1	NANOS3	0.0396039603960396
TRIAP1	ALKBH2	0.495049504950495
TRIAP1	MYL6B	0.0396039603960396
TRIAP1	RNU4.1	0.0198019801980198
TRIAP1	RNU4.2	0.0495049504950495
TRIAP1	C1orf53	0.0495049504950495
TRIAP1	GRK3	0.0099009900990099
TRIAP1	SUN2	0.0495049504950495
TRIAP1	ARL2	0.0099009900990099
TRIAP1	TNKS2.AS1	0.287128712871287
TRIAP1	NDUFC1	0.0396039603960396
TRIAP1	COQ5	0.95049504950495
TRIAP1	ARPC3	0.0198019801980198
TRIAP1	GPN3	0.138613861386139
TRIAP1	CDK2AP1	0.118811881188119
TRIAP1	EIF2B1	0.0396039603960396
TRIAP1	PRKAB1	0.0099009900990099
TRIAP1	COX6A1	0.554455445544555
TRIAP1	SRSF9	0.0099009900990099
TRIAP1	ZNF197.AS1	0.0792079207920792
TRIAP1	MAPKAPK5.AS1	0.97029702970297
TRIAP1	NRAV	0.782178217821782
TRIAP1	POLE4	0.0099009900990099
TRIAP1	A4GNT	0.0297029702970297
TRIAP1	UBE3D	0.0099009900990099
TRIAP1	PXN.AS1	0.247524752475248
TRIAP1	GATC	0.673267326732673
TRIAP1	ARL1	0.0099009900990099
TRIAP1	ADCY7	0.0297029702970297
TRIAP1	ROMO1	0.0693069306930693
TRIAP1	METTL25	0.376237623762376
TRIAP1	C12orf65	0.0099009900990099
TRIAP1	TMEM258	0.0297029702970297
TRIAP1	VPS33A	0.0198019801980198
TRIAP1	GPR17	0.198019801980198
TRIAP1	LPP	0.0495049504950495
