ZNF232	TSPAN6	0.0099009900990099
ZNF232	IL17RB	0.0099009900990099
ZNF232	MGLL	0.247524752475248
ZNF232	CLUL1	0.0099009900990099
ZNF232	ADGRV1	0.0099009900990099
ZNF232	ABCA1	0.0099009900990099
ZNF232	TMEM63C	0.0297029702970297
ZNF232	CENPV	0.0594059405940594
ZNF232	KLK11	0.0099009900990099
ZNF232	MRM3	0.0099009900990099
ZNF232	GPRC6A	0.0198019801980198
ZNF232	ARHGAP1	0.0396039603960396
ZNF232	KCTD12	0.0099009900990099
ZNF232	VWA1	0.0594059405940594
ZNF232	PRKRA	0.0198019801980198
ZNF232	DCUN1D3	0.0891089108910891
ZNF232	TBC1D2	0.178217821782178
ZNF232	SUSD2	0.0198019801980198
ZNF232	PTK6	0.0099009900990099
ZNF232	H2BFM	0.0198019801980198
ZNF232	KLHL23	0.0891089108910891
ZNF232	ARHGEF33	0.0396039603960396
ZNF232	ERVMER34.1	0.108910891089109
ZNF232	DBIL5P	0.168316831683168
ZNF232	TRIM16L	0.0198019801980198
ZNF232	ENO3	0.0099009900990099
ZNF232	TTC33	0.0396039603960396
ZNF232	FRMD4B	0.0099009900990099
ZNF232	P2RX5.TAX1BP3	0.0594059405940594
ZNF232	PPY2P	0.217821782178218
ZNF232	H2BFWT	0.0198019801980198
ZNF232	FAM27E3	0.0594059405940594
ZNF232	AC209154.2	0.0198019801980198
ZNF232	CDC42EP1	0.0198019801980198
ZNF232	RPAIN	0.178217821782178
ZNF232	USP6	0.910891089108911
ZNF232	TRPM4	0.0396039603960396
ZNF232	SLC52A1	0.534653465346535
ZNF232	GPR12	0.0099009900990099
ZNF232	PDZD2	0.0495049504950495
ZNF232	PRPSAP2	0.118811881188119
ZNF232	WRAP53	0.0891089108910891
ZNF232	EFNA3	0.0099009900990099
ZNF232	SHISAL2B	0.0099009900990099
ZNF232	GSN	0.0099009900990099
TCEAL8	TSPAN6	0.0297029702970297
TCEAL8	CD99	0.0099009900990099
TCEAL8	STAG3	0.0099009900990099
TCEAL8	FAM151A	0.0099009900990099
TCEAL8	SGCB	0.0495049504950495
TCEAL8	ACSL4	0.0099009900990099
TCEAL8	USP54	0.0099009900990099
TCEAL8	CLDN20	0.0297029702970297
TCEAL8	TAC4	0.0297029702970297
TCEAL8	YIPF6	0.0198019801980198
TCEAL8	FAM89A	0.0099009900990099
TCEAL8	BEX5	0.237623762376238
TCEAL8	NSMCE3	0.0891089108910891
TCEAL8	MAGEH1	0.673267326732673
TCEAL8	METTL9	0.0198019801980198
TCEAL8	MAGEE1	0.0099009900990099
TCEAL8	ARMCX6	0.0891089108910891
TCEAL8	RTL8A	0.148514851485149
TCEAL8	PYGB	0.0099009900990099
TCEAL8	PGRMC1	0.0198019801980198
TCEAL8	ALG13	0.0891089108910891
TCEAL8	PBDC1	0.0297029702970297
TCEAL8	BEX4	0.900990099009901
TCEAL8	RTL8B	0.227722772277228
TCEAL8	GOLGA2P7	0.0495049504950495
TCEAL8	JPX	0.425742574257426
TCEAL8	STEAP3.AS1	0.099009900990099
TCEAL8	HS1BP3.IT1	0.108910891089109
